customer_id,login_frequency,weekly_active_days,monthly_active_users,feature_adoption_rate,usage_change_30d,usage_change_90d
C00101,11.939074650217595,3.4160363146395905,1.0,0.5665036473419369,23.803943346701836,28.808902167468624
C00102,30.0,1.052338691882217,26.81417266087251,0.37813652800277275,7.5004628858099585,7.858164167183974
C00103,13.091343827321012,4.147164942226223,3.3071982595705416,0.8450604621650062,11.060996622209897,10.734857339829128
C00104,5.9149657848268395,4.145694632760049,5.090173850467157,0.40540952005180964,-51.701465583253096,-53.18749327555588
C00105,16.30326773380238,1.0844772740692497,9.043930850815364,0.2894489918651286,-18.565006851913886,-19.54272524094762
C00106,30.0,3.1608662932067775,19.89485183562051,0.631401665232466,-0.27765875916767513,-0.040601980153978756
C00107,8.025216393956619,3.907157638274691,2.304329348871146,0.5815973558321769,-25.8779440648554,-29.21976564107085
C00108,13.863297308677394,0.5024033906378307,1.7916544037751376,0.5088383871445727,-19.2672650082611,-24.84859816377891
C00109,6.675245614223018,4.583262861154077,10.537355449896426,0.2889374358488899,-12.760625593163972,-18.514838285618172
C00110,14.2755510179529,1.9673468456849774,7.47519609750898,0.8843399613672218,-33.76980337945493,-27.35804957357383
C00111,11.440142604632818,1.7022552237423785,1.6839100330036008,0.8277302512328799,0.909684542830858,-1.2136743036022866
C00112,1.0,2.5738648385916605,12.86095974132222,0.6717635113103286,-46.265243568820736,-43.25349802046095
C00113,19.9893959644228,4.048846717742971,3.6535471988627237,0.4822329193855034,2.3775835587401857,1.6397969071489875
C00114,17.322666624394923,4.495712124222769,24.74310664173169,0.45742796918352285,-17.753766098601044,-11.120090750008032
C00115,25.740177992464055,5.497664749961363,15.378917955251456,0.41155486719509365,1.269027405982114,-5.001720190394038
C00116,30.0,1.6600952461206178,8.761372713300155,0.4442216999765732,-25.769410550993403,-26.6512519707567
C00117,1.0,3.5503207162076453,5.959261800389862,0.2760330357633178,-24.362157130154536,-26.94255810336946
C00118,22.326200916515546,4.022905268207847,7.544208885635906,0.425558951449843,-4.201923044003454,-4.237722426896188
C00119,28.862316040771915,3.7271297189308497,8.867176504946194,1.0,-7.774464722798648,-3.2149555852823752
C00120,15.580504095659293,1.5306560054900586,4.849355093567166,1.0,-39.77427324639861,-40.279763740379344
C00121,16.084096262054224,3.3849638857904916,4.513862137865882,0.5223066809001081,-11.518104432755976,-14.527972826068769
C00122,14.629646070357147,3.4822429931004852,1.0,0.468748140262785,4.896641458556506,4.883266893319907
C00123,16.640204270385425,2.0577710648991334,10.42783524839399,0.6900481392449591,-30.51393583679491,-32.0941105998811
C00124,30.0,3.7250594623103463,30.922545033365765,0.630747142637736,4.948486538777144,7.2713076933840295
C00125,30.0,3.312937925719672,10.558256102049201,0.807904133365485,-21.71937683479579,-34.47878081535697
C00126,30.0,0.9710259458682606,13.510173523256068,0.6542434925540386,25.72662006769412,23.987689316772347
C00127,6.665657553668452,3.950097066416324,5.607178123804871,0.9533531136945887,12.144788190856461,12.428361723192003
C00128,30.0,3.1716464492126697,4.442362810290433,0.845423595702962,-1.5590058033955412,2.3682649652319556
C00129,30.0,0.16347836387008874,20.89920977619046,0.40793951994088007,-50.76657447430168,-46.26969500934557
C00130,5.601443983237047,2.5501911664273975,3.0547012248291265,0.6059709603988431,16.88218779786815,13.516164925804334
C00131,9.894752701309963,3.185487400897297,1.0,0.6099385776370367,-12.092333715052717,-14.202310217942795
C00132,8.570231352154627,1.9212263299496424,7.059693259279294,1.0,3.8823943178641738,-4.539944945804857
C00133,14.622453937750565,3.468654244003263,10.755500403405733,0.9283231107372258,1.7814629603392391,2.346679314692158
C00134,15.90278969156687,2.56850446330876,7.3027476618274445,0.5425074001328077,-17.87732125879562,-5.435837985194807
C00135,30.0,4.538107552107251,26.98206272897551,0.6401471167595257,10.310929589840558,11.265156737911061
C00136,15.457794415849197,3.406657991075652,3.165797092532853,0.7170223527359499,-0.45941115108857655,-3.915485730079811
C00137,3.974186484794778,5.855739665704963,5.444035628690369,0.6734717190750812,27.51833003138143,28.37434877255914
C00138,10.927645444402973,0.8371620148414114,7.447132047379616,0.6808844880283482,-3.831984037445233,-14.070031115464221
C00139,30.0,3.4797657935776702,30.026871447988466,0.6475017032705651,5.9122862740415005,9.67641666486656
C00140,15.454346947371667,3.0250672135969014,7.014815031247647,0.1848700130091792,18.146823169006957,24.71379574488035
C00141,6.942723173195027,3.6308872491900797,7.964514902304871,0.6920170182062593,4.929391825567804,3.8696796690936806
C00142,10.18354903379552,4.962890195104999,8.462045270978273,0.5242353161824307,-37.77027607734924,-41.92711284485846
C00143,1.0,0.8508684346891173,5.634804019515448,0.662243993928579,10.48007841773357,8.305307745808078
C00144,20.01805715459114,3.911898390982026,6.591652774909154,0.7731695285447122,7.764101666614141,5.890881580639275
C00145,9.116745551429604,3.5054497487319534,3.712888561314556,0.4124157342304173,-2.14993165952773,0.40725650299941485
C00146,20.71575416990312,1.635420233315846,9.40339701424533,0.8086420276590186,13.202202028014698,14.533787826443186
C00147,30.0,4.78312221037484,8.907638497744836,0.5819612219969187,-2.1074519582482676,-2.572262103430665
C00148,12.990777144290304,3.090991903851087,2.1964864066097807,0.3393306758943221,-7.721631501665529,-7.715613890921428
C00149,11.978215337197478,1.8858090357964081,4.963258900055367,0.8013568990551158,8.223930572633753,4.972548255462563
C00150,30.0,3.642970722694547,26.30618289039401,0.7553953508371383,-2.404418962550884,0.6549083685646049
C00151,30.0,4.433747477854598,6.401496862486768,0.3281583505633455,6.686113567192984,6.755731836483084
C00152,1.6168151203226486,3.476341916785011,9.767813568921508,0.386533085759261,10.23567023322473,2.420903148101841
C00153,8.036031867030442,2.3590772404613123,5.3166818503681235,0.3438957625381734,8.28263714994276,11.94282159376699
C00154,30.0,1.8087063236836476,27.449052264531474,0.2387745426999433,-21.914869765756755,-23.39654920595422
C00155,10.95067239182186,1.7794422603481865,3.352872328798953,0.4542907780498261,21.129832995118182,19.084037494578645
C00156,10.217444468426681,4.192303135167027,5.649903858697872,0.7146171484922114,12.092794877320319,21.182657770957462
C00157,6.227755984353007,4.41481192143533,6.210407219265858,0.7374711650020529,11.517672847483393,13.605688812632847
C00158,10.880817196889188,2.6226750656346893,6.6052363986130525,0.4737397202071031,14.694926985764141,18.038418333489087
C00159,15.790935773088659,6.502386867619217,8.542046514698304,0.17582273909396293,-29.283233166005477,-32.233532046958885
C00160,30.0,2.642565969823798,29.689037203647153,0.6310233269110341,5.7327604550502915,2.7890283649120957
C00161,18.520371291255344,2.887637522993043,24.58660918300692,0.8011063544921334,6.131899549569219,13.265285609281309
C00162,9.48040176799143,2.40659901843867,6.855090298936244,0.45392883510713206,1.939193121187503,14.299403274716852
C00163,5.911569603442857,2.824080032466651,1.8380350806386505,0.3853906761654618,26.933461084567313,31.657585316824928
C00164,3.010367270886798,2.942103022076106,4.144639710622828,0.6126320438665822,-3.3965472208088983,-16.083526464605196
C00165,30.0,3.8707953280649114,20.176246719738835,0.4022821709489661,16.352806648020653,12.614767244181387
C00166,5.476903748000204,2.708249853131624,3.440729159837515,0.14833022798200596,14.85235037334175,14.542687053934953
C00167,16.69195007044656,3.909713640934584,9.146766412087727,0.4311429126487072,13.684458881769428,12.913179517104734
C00168,30.0,0.6046211954894969,45.91721519256913,0.4413719414897517,7.353706599782804,6.569710814859045
C00169,11.60367460515627,2.063939231531479,4.551099792712767,0.7737537903714548,-45.99573180765502,-53.1168822034889
C00170,30.0,2.519505699280085,12.045680478012372,0.4241496868595068,11.352135171976617,20.965154853366947
C00171,1.3965318907685642,2.617569278519312,3.345651702423358,0.5563346792035733,11.349695329548242,14.156422418664672
C00172,17.95550695969454,0.24986890805974005,6.969258992644628,0.5836044846488903,-8.433284191031408,-12.250193707384085
C00173,15.05958721378109,4.342474684034572,3.152783286483828,0.5537357401248305,-21.202913816624733,-24.103345770443163
C00174,1.6025633550366543,0.796677438780927,3.5164537036123753,0.24790082262706992,-18.68700918620585,-15.655499499616818
C00175,30.0,2.052487231384774,39.984664296705965,0.5664591512521219,7.118097979717335,5.849274480758588
C00176,22.006978357449707,2.957928598914365,8.434907369478438,0.8714714129190746,3.005947479353921,3.653651870790259
C00177,4.516759395517255,6.0631247119060765,3.4759540458567386,0.654587915251903,9.575420026223487,11.703558022697358
C00178,6.61996241680758,2.9205386031879907,5.920131822126421,0.6849638760795743,-29.30047917054691,-31.859742102596936
C00179,4.05362908169071,3.672601444650497,5.208839787812401,0.6866860643562122,-0.6323300413458508,8.015894197251562
C00180,22.789684189211826,0.7739219612166814,16.80630214300099,0.46298895758900527,2.2298604973378735,-9.519684998777297
C00181,1.0,1.7474599178606849,5.718863756382741,0.7502003037869712,-48.16207884781312,-52.04100345321374
C00182,12.346291489018252,1.9563642279831184,15.661572429606629,0.381169950208608,-25.63407172105974,-21.559376208896943
C00183,6.401127178405344,2.1995356701999578,2.6742574203021285,0.5114002281673506,18.14797687699707,14.721189100507722
C00184,14.53805100286777,4.525312500282828,4.795697530090556,0.5921804225158851,-20.16465825643356,-20.970683952561917
C00185,4.380779663151397,2.1770647531275995,12.912007101295998,0.8391872187256658,3.655354940317297,9.882581483927725
C00186,16.48259566935924,3.9127285159096905,3.6462785316033086,0.9367113487210543,24.84998653843403,27.23452839286271
C00187,30.0,1.8440583857445412,25.920178167400945,0.24724117618654504,-32.1366460315306,-31.532026379023154
C00188,30.0,2.5806853384111865,5.275905379949529,0.7240260323697806,10.794612604718086,16.646661690621535
C00189,7.865706592104508,0.0,4.89262380579922,0.16686581500827477,-5.033846879555778,-7.892443321099999
C00190,15.801048660760578,2.893642445002377,4.147446110461496,0.6943752923597764,-24.071581788462844,-21.901216725608577
C00191,6.065356947079472,2.9792943796576714,3.4530365475170064,0.40220446411044897,6.21857273888555,8.787032715014645
C00192,12.90359462983157,2.708934077860659,2.4517310695952212,0.7699712735164298,14.500745192416144,8.679357105374255
C00193,8.241804653042067,5.948106345226509,4.554376679426937,0.688756660519309,29.364563569637628,25.1023820844596
C00194,11.924202221830154,2.9021671947283525,12.093667226076093,0.3007900678197015,-38.624063893663276,-47.18080413538597
C00195,8.229363180932776,0.0,2.247782795708794,0.8366312900365944,21.344606338764795,22.699163876381707
C00196,11.855671540812322,1.1707127750487403,5.9499817511245805,0.36092829733072684,-37.58902672015342,-31.37666902428725
C00197,3.6827552992146337,2.935362890377899,3.7846086402986403,0.22112834446557816,19.28511608445946,15.296220223323632
C00198,5.243817211194134,2.880654941094612,1.0,0.5543188862911648,-24.017716769992077,-35.789173108500364
C00199,16.7495694130125,1.7806166722510515,6.509446560269716,0.7088186777608987,-3.0015211376106237,-3.2495327193492995
C00200,5.465911937992629,1.4681103242280376,5.7636303320561515,0.7693194504444553,14.329276730921649,20.32676373694827
C00201,17.237470944476424,5.078521504869041,4.234861669548266,0.33105419821818527,-9.83002350646283,-11.593497207067566
C00202,7.364208112438038,4.484658866275935,6.7187431575868874,0.052908734307991076,-34.91829007748609,-32.30098244143167
C00203,3.2218199413487403,4.687765051072955,9.183103051797332,0.5123446793493447,-0.8724164966352426,-11.945051179628905
C00204,30.0,2.0576656995937475,10.437012898523918,0.6014952950188378,-0.011362662019481107,2.842598944653598
C00205,30.0,4.050297056071145,14.704525642431486,0.31951919543972274,-11.098681234208179,-3.450980849308303
C00206,7.096123849905377,0.0,1.729861413361815,0.5124751498610732,12.004405716591538,21.25104663049212
C00207,30.0,2.376706770890605,28.99236455896197,0.4457861870943071,-46.41230674334888,-41.44022891680708
C00208,10.51553006740376,2.172883692151583,5.934276557674041,0.26638051825364256,-1.0366342191329805,11.72952952305776
C00209,10.788640068980417,2.623036386328102,5.898879235909469,0.42497859962143764,4.9862801020214516,9.33464764529035
C00210,23.13839508523037,3.1730521860565837,4.356192282230393,0.6737135382651421,-34.240182529165025,-34.72302774567098
C00211,20.20199340338349,2.7431973890509713,7.788672507207242,0.8731790679821778,-6.286729095453973,-8.62361904592941
C00212,30.0,1.3086690000219512,28.149258314647298,0.24832695791119008,-21.911756167046445,-30.122178501076142
C00213,30.0,1.8834236179545174,24.27373593899889,0.5702256703111075,-8.159973270859258,-11.350641003070727
C00214,7.119912817986387,3.7773438994304644,4.29869152883428,0.9466100188920009,7.698671328689155,2.2056062470928257
C00215,30.0,3.531864088393018,31.55451150167647,0.77712301466769,12.234525983613171,16.19847293600674
C00216,21.269546263052213,5.389200778710579,18.091343693778196,0.7503896983168233,6.405812527888969,0.543068415365604
C00217,1.0,3.468586625184539,4.204783838901941,0.31790412264883283,-4.8161701574044535,-9.96685775939071
C00218,30.0,5.232001854739844,30.713796235385864,0.904974390054802,1.6877094498747014,6.477324176348384
C00219,5.78562996438415,0.8285507027022954,7.266549343482192,0.5115282703934307,15.489623522221327,12.80605968418036
C00220,3.623293279246333,3.8860548577067933,11.187172268803575,0.3742309705158703,-10.756402802793488,-6.507312311111622
C00221,5.88892425319968,4.1363182332481925,8.218338479639332,0.7648048189797079,-5.808122760236303,2.9845434431640374
C00222,7.343743836602821,3.7273115193308257,8.148104160715384,0.4657089050745582,-57.24288526757198,-61.87663921755734
C00223,14.504467865628635,1.1990264852822246,17.101839135230115,0.5799768064642886,-13.79805688218072,-12.22860998618788
C00224,16.963543760413764,3.4761729166126254,2.9779932852404043,0.6873436043825444,-21.590246699712182,-6.9972763975428744
C00225,14.048138050767623,2.4584093044960604,9.628974255383953,0.8254458303540978,18.662305013995017,21.965780095564963
C00226,30.0,3.8676902614852358,10.541911661071648,0.42641528368733717,-54.24956684010352,-49.57047112908349
C00227,6.244298088067586,2.8696712652018186,2.9858884126826792,1.0,-3.1415057738125576,-3.743194151301637
C00228,12.410873887756845,2.146573318182214,4.603073880834414,1.0,10.442154882932464,11.368020250106813
C00229,9.994202639257125,6.422440559994557,7.240577213890049,0.5276853784270327,-56.8789264950885,-52.95848365440334
C00230,30.0,1.885011480050765,1.3983935623659143,0.8710894212431468,20.9672948397341,15.098694205297384
C00231,30.0,3.419103658445227,5.763556844600433,0.6730134673743411,10.193246457547104,3.4876239433554446
C00232,27.48649136012558,3.8277654931620413,10.107367742307702,0.5959654298051418,-9.355641960022911,-7.34112785293212
C00233,30.0,2.5600178568544107,16.803680035913203,0.6688980197161978,16.112731053258226,14.940554089061537
C00234,14.35034569574505,4.708760057682559,2.380065978928997,0.46484192883259834,16.190714345945644,9.582421045458396
C00235,12.192553343678782,4.294831515443782,7.470614448026684,0.3617881289805112,-13.434766505926557,-21.172838360497636
C00236,16.121450429969087,0.4699212062005831,25.00516240861071,0.5009279293808175,10.456938020519075,15.632163558661922
C00237,1.0,3.928392424478679,9.462411867491205,0.7117994034174313,14.56393152396802,14.384565833801819
C00238,3.5278671668450823,5.659327976289393,3.32473289214955,0.853428770341399,-5.092589261964569,-7.217213174186728
C00239,1.5677875104118595,1.8569577148091359,4.110143766758273,0.6802239477714536,7.696167032025286,7.592356816532856
C00240,6.000355793209195,0.9339102171464488,4.489553689987004,0.6332566854655631,-2.286379488521032,-2.1018915857323
C00241,30.0,2.5467639668285993,12.927473517302705,0.8385796283554093,16.939031134348802,15.880067398823384
C00242,4.666692833555841,2.9517747004498998,4.69064582071968,0.3481616892919996,5.352498745202646,-2.8815357484252173
C00243,15.375653456887964,3.047186560387156,17.160636243797704,0.4925036591677258,-17.030485255817283,-15.09528277976071
C00244,10.284317944276026,4.570816745239235,2.683726108876767,0.5762495823607463,-9.716487585095116,-14.64836241106327
C00245,10.460850407920068,1.9589999651119239,7.927751438842696,0.5046923073542757,4.831366797609253,2.8130603466538546
C00246,30.0,3.7964985757304,17.85475730393157,0.7443558003124134,-31.799528362119815,-29.558025766642366
C00247,15.94202776717743,4.155992756408608,3.7706908468309166,0.39690850757912877,-0.018013035248727327,3.867251637753551
C00248,30.0,3.153660894472026,29.127007758201522,0.5628868533062417,-2.5181878942348446,-0.9287215235204287
C00249,10.853954970925729,2.0639444223640844,2.660651864927033,0.4425737520950751,-15.080297026496948,-14.488529526576967
C00250,22.377987084997933,1.2649136069313767,8.153625244681628,0.7003148297917144,8.727406845246993,13.237855104423762
C00251,18.6851418796469,0.6960398737674964,4.768781383114727,0.44516793694949053,-15.485406821482055,-13.33011293989061
C00252,20.19112259301688,0.7951420424881293,10.486173220921426,0.36330103030783056,7.636451929613772,2.9282713096901096
C00253,25.464856490640926,0.5856251600380236,10.110981444426377,0.7240041335801727,11.642357122541938,16.09791982354283
C00254,5.3903839604234385,5.286936116095962,6.914029846357229,0.6168592716571732,5.631079195087194,9.74500164987829
C00255,1.0,2.728206114563654,3.3730390580642835,0.4857656920754236,-10.456311859861195,-9.61819743601283
C00256,26.81615366902594,6.063986644187656,5.188522832256893,0.7156107071730456,19.971970517104445,23.12988982263372
C00257,4.713837163288166,3.552710947305596,5.380486675913404,0.8689140396379735,19.31868705945117,20.549539680496782
C00258,12.821885868050192,0.6953364065751786,4.744608131053001,0.6441863998380768,11.232667829920803,-5.118411131765161
C00259,20.73855681813687,2.7028419821900735,4.191536297264186,0.5598665980085578,-7.322903681092354,-9.319984380694631
